CustomerID,Churn,Tenure,PreferredLoginDevice,Age,Gender,Location,MembershipLevel,TotalPurchases,TotalSpent,FavoriteCategory,LastPurchaseDate,Occupation,FrequencyOfWebsiteVisits
50712,0,5,Tablet,45.0,Female,Urban,Platinum,44.0,11707.189907288095,Clothing,2023-06-15,Self-Employed,25
50713,0,3,Mobile,,Other,Suburban,Platinum,72.0,23492.492328358232,Home Goods,2023-06-22,Professional,1
50714,0,1,Computer,22.0,Male,Suburban,Bronze,94.0,1934.238918890568,Clothing,2023-01-09,Student,17
50715,0,1,Computer,27.0,Male,Urban,Silver,20.0,6447.615472311663,Clothing,2023-04-27,Retired,28
50716,1,2,Computer,29.0,Male,Urban,Silver,19.0,8355.352717622558,Clothing,2023-12-20,Self-Employed,26
50717,0,4,Mobile,54.0,Other,Rural,Silver,74.0,10738.537378055351,Clothing,2023-07-17,Student,28
50718,0,5,Computer,43.0,Female,Urban,Gold,32.0,15947.619164024485,Clothing,2023-01-15,Retired,19
50719,0,4,Mobile,20.0,Other,Urban,Silver,52.0,11139.375134712256,Home Goods,2023-08-06,Self-Employed,27
50720,0,5,Tablet,37.0,Other,Suburban,Platinum,90.0,15795.877544804449,Clothing,2023-05-09,Self-Employed,5
50721,0,5,Tablet,48.0,Female,Rural,Silver,61.0,16617.568344930733,Clothing,2023-12-14,Self-Employed,16
50722,0,1,Mobile,22.0,Male,Urban,Gold,42.0,7893.313243589219,Home Goods,2023-02-04,Professional,25
50723,0,2,Mobile,32.0,Other,Urban,Gold,28.0,5623.778395258101,Home Goods,2023-12-09,Student,27
50724,0,3,Tablet,31.0,Female,Rural,Bronze,70.0,18555.861283997514,Electronics,2023-03-12,Retired,29
50725,0,1,Mobile,30.0,Other,Suburban,Gold,29.0,4858.8362418085535,Clothing,2023-10-14,Self-Employed,21
50726,1,1,Tablet,35.0,Male,Urban,Platinum,85.0,17159.460959502103,Electronics,2023-12-18,Retired,28
50727,0,4,Mobile,21.0,Female,Urban,Bronze,54.0,13072.95135835018,Home Goods,2023-04-24,Self-Employed,25
50728,0,5,Tablet,53.0,Female,Rural,Gold,54.0,15860.766201132226,Home Goods,2023-01-22,Professional,26
50729,0,4,Tablet,57.0,Female,Suburban,Bronze,18.0,5073.557122086435,Electronics,2023-06-26,Student,4
50730,0,2,Mobile,70.0,Female,Suburban,Bronze,33.0,6901.30950535271,Electronics,2023-10-15,Student,21
50731,0,3,Tablet,36.0,Female,Suburban,Bronze,70.0,27385.64690032421,Electronics,2023-05-03,Retired,9
50732,0,4,Tablet,18.0,Male,Rural,Platinum,90.0,37401.46446413375,Home Goods,2023-01-02,Self-Employed,11
50733,0,3,Tablet,39.0,Other,Urban,Gold,47.0,4851.389638495249,Electronics,,Professional,3
50734,0,1,Tablet,40.0,Other,Suburban,Bronze,86.0,16338.855750652405,Clothing,2024-01-01,Self-Employed,30
50735,1,4,Mobile,39.0,Female,Rural,Bronze,55.0,8235.723520951367,Electronics,2023-01-15,Retired,3
50736,1,2,Computer,24.0,Male,Suburban,Platinum,68.0,33820.771992544476,Electronics,2023-03-08,Professional,3
50737,0,5,Tablet,46.0,Male,Rural,Bronze,39.0,6570.132166675161,Electronics,2023-07-09,Professional,9
50738,0,3,Mobile,23.0,Other,Urban,Bronze,52.0,14026.679840957406,Home Goods,2023-03-15,Student,11
50739,0,1,Tablet,18.0,Other,Rural,Bronze,38.0,518.1536099483175,Electronics,2023-07-28,Professional,14
50740,0,4,Tablet,48.0,Female,Rural,Gold,31.0,2945.029202703044,Electronics,2023-05-23,Self-Employed,4
50741,0,2,Tablet,20.0,Other,Suburban,Gold,92.0,37313.53795290571,Clothing,2023-07-27,Self-Employed,2
50742,0,1,Mobile,56.0,Other,Urban,Gold,34.0,8699.047281896756,Electronics,2023-03-25,Professional,24
50743,0,2,Tablet,69.0,Male,Suburban,Bronze,99.0,30223.834799876655,Electronics,2023-11-07,Student,9
50744,0,3,Mobile,47.0,Female,Suburban,Bronze,18.0,6093.850834587669,Clothing,2023-04-12,Retired,12
50745,0,4,Tablet,19.0,Other,Urban,Platinum,24.0,804.4717027173738,Home Goods,2023-07-10,Self-Employed,10
50746,0,5,Tablet,24.0,Female,Urban,Platinum,42.0,1520.313022139453,Clothing,2023-10-14,Retired,10
50747,0,2,Mobile,54.0,Male,Urban,Bronze,92.0,32897.83017197292,Home Goods,2023-03-06,Retired,14
50748,0,3,Mobile,67.0,Female,Suburban,Silver,29.0,346.6530468087146,Home Goods,2023-12-09,Self-Employed,12
50749,1,4,Mobile,41.0,Other,Suburban,Gold,28.0,2929.6244823976294,Clothing,2023-11-18,Student,27
50750,0,1,Mobile,55.0,Male,Suburban,Silver,82.0,18270.168713551328,Clothing,2023-11-19,Student,7
50751,0,2,Mobile,50.0,Other,Urban,Gold,3.0,358.2660358878769,Clothing,2023-10-15,Self-Employed,1
50752,0,2,Mobile,64.0,Other,Rural,Silver,39.0,8121.49002568364,Electronics,2023-08-05,Self-Employed,27
50753,1,2,Mobile,32.0,Male,Suburban,Platinum,9.0,1280.9743629221039,Electronics,2023-03-18,Student,9
50754,1,2,Computer,40.0,Female,Suburban,Bronze,77.0,13671.749898450138,Home Goods,2023-03-10,Student,17
50755,0,5,Tablet,21.0,Other,Urban,Gold,25.0,2805.3461832853122,Electronics,2023-02-10,Retired,12
50756,0,5,Computer,65.0,Male,Urban,Silver,77.0,8049.679466320795,Clothing,2023-06-14,Professional,20
50757,0,5,Mobile,67.0,Male,Urban,Platinum,37.0,10609.680521092923,Electronics,2023-03-21,Professional,5
50758,0,5,Mobile,47.0,Male,Urban,Bronze,51.0,12467.406350515545,Clothing,2023-12-17,Professional,29
50759,0,5,Tablet,54.0,Male,Suburban,Gold,43.0,20476.97305178612,Clothing,2023-11-02,Retired,23
50760,0,4,Mobile,63.0,Female,Rural,Platinum,30.0,11039.96357725902,Home Goods,2023-03-16,Student,13
50761,0,1,Tablet,20.0,Other,Suburban,Silver,26.0,2111.396436768561,Clothing,2023-10-15,Self-Employed,6
50762,0,2,Mobile,55.0,Female,Suburban,Bronze,34.0,16434.435488782816,Clothing,2023-01-06,Retired,23
50763,1,5,Tablet,56.0,Other,Urban,Platinum,69.0,32448.03470832018,Home Goods,2023-02-24,Self-Employed,10
50764,0,4,Tablet,23.0,Male,Suburban,Silver,72.0,27001.83420802692,Clothing,2023-07-07,Retired,4
50765,0,2,Tablet,38.0,Male,Urban,Silver,48.0,7077.939777840066,Clothing,2023-05-27,Student,13
50766,0,5,Mobile,36.0,Male,Urban,Bronze,28.0,2358.726427898519,Electronics,2023-03-01,Self-Employed,5
50767,0,2,Tablet,48.0,Male,Rural,Bronze,24.0,5807.849820502732,Home Goods,2023-04-06,Self-Employed,27
50768,0,2,Computer,37.0,Male,Urban,Gold,30.0,11751.239491668119,Electronics,2023-09-26,Student,23
50769,0,4,Tablet,27.0,Male,Suburban,Silver,59.0,2279.419822034989,Clothing,2023-08-26,Self-Employed,15
50770,0,3,Computer,33.0,Other,Suburban,Platinum,96.0,3262.8839021722983,Electronics,2023-10-10,Self-Employed,17
50771,0,2,Mobile,55.0,Male,Urban,Platinum,59.0,6182.993869636135,Electronics,2023-03-02,Professional,29
50772,1,4,Mobile,45.0,Female,Rural,Platinum,78.0,15464.474522805605,Home Goods,2023-01-05,Professional,4
50773,0,5,Computer,41.0,Male,Urban,Silver,28.0,10807.68400697354,Electronics,2023-10-26,Student,11
50774,1,4,Computer,47.0,Female,Rural,Platinum,46.0,9156.212503770195,Clothing,2023-09-14,Professional,15
50775,0,4,Tablet,35.0,Female,Urban,Bronze,14.0,1276.977999441816,Clothing,2023-10-18,Retired,27
50776,0,5,Mobile,35.0,Other,Suburban,Gold,82.0,3991.5951631263215,Electronics,2023-02-06,Student,12
50777,0,3,Mobile,40.0,Other,Rural,Silver,86.0,9221.379102487012,Home Goods,2023-06-02,Professional,6
50778,0,4,Computer,19.0,Other,Urban,Silver,1.0,389.78375342327865,Clothing,2023-04-21,Professional,21
50779,0,2,Mobile,43.0,Other,Suburban,Silver,51.0,7219.463584325011,Home Goods,2023-01-01,Self-Employed,9
50780,1,2,Computer,20.0,Other,Suburban,Platinum,83.0,24062.31604219019,Electronics,2023-01-27,Self-Employed,11
50781,1,2,Mobile,26.0,Male,Urban,Bronze,8.0,3823.2317270545727,Home Goods,2023-04-01,Professional,25
50782,0,5,Tablet,34.0,,Urban,Gold,9.0,1454.6029683368147,Home Goods,2023-02-26,Student,14
50783,0,5,Tablet,34.0,Other,Rural,Gold,87.0,14997.963713164414,Clothing,2023-08-31,Student,21
50784,0,2,Mobile,64.0,Male,Rural,Platinum,82.0,15475.10441999989,Electronics,2023-10-21,Professional,19
50785,0,5,Mobile,66.0,Male,Urban,Gold,70.0,19393.541915864495,Home Goods,2023-12-21,Student,7
50786,0,3,Tablet,28.0,Other,Suburban,Silver,4.0,1395.6015483464766,Electronics,2023-01-21,Self-Employed,2
50787,0,4,Computer,43.0,Other,Urban,Platinum,63.0,30474.210107846142,Home Goods,2023-08-03,Professional,16
50788,0,1,Computer,39.0,Male,Rural,Bronze,68.0,10333.443158114793,Electronics,2023-08-28,Retired,24
50789,0,3,Mobile,19.0,Female,Urban,Platinum,8.0,2279.529623517093,Clothing,2023-10-31,Student,26
50790,0,2,Computer,51.0,Male,Urban,Bronze,42.0,1583.1434034168692,Home Goods,2023-04-10,Professional,2
50791,0,4,Tablet,43.0,Other,Suburban,Gold,28.0,13139.63020781599,Clothing,2023-11-05,Professional,7
50792,0,1,Tablet,52.0,Male,Urban,Platinum,15.0,6566.915456387565,Clothing,2024-01-01,Professional,5
50793,0,5,Tablet,21.0,Male,Rural,Silver,21.0,6531.209943696331,Clothing,2023-12-25,Self-Employed,26
50794,0,2,Mobile,48.0,Female,Urban,Bronze,88.0,11209.14881161535,Home Goods,2023-10-17,Professional,18
50795,0,1,Mobile,49.0,Female,Suburban,Gold,72.0,24872.630741470482,Home Goods,2023-10-05,Student,10
50796,0,1,Mobile,50.0,Male,Rural,Gold,38.0,11797.50426200556,Electronics,2023-09-08,Retired,12
50797,0,2,Mobile,49.0,Other,Suburban,Gold,18.0,,Home Goods,2023-03-21,Self-Employed,9
50798,0,2,Computer,22.0,Other,Urban,Platinum,66.0,32033.091349504295,Clothing,2023-09-12,Professional,5
50799,1,5,Computer,38.0,Male,Urban,Gold,64.0,8489.85277687502,Electronics,2023-09-29,Self-Employed,28
50800,1,2,Computer,38.0,Other,Urban,Gold,29.0,5294.359946411928,Clothing,2023-09-15,Self-Employed,27
50801,1,3,Mobile,47.0,Other,Suburban,Bronze,57.0,25638.42091919973,Clothing,2023-02-13,Professional,27
50802,1,4,Mobile,44.0,Female,Urban,Gold,71.0,15040.713791999706,Home Goods,2023-12-27,Professional,20
50803,0,2,Computer,58.0,Other,Suburban,Silver,27.0,773.5661563905066,Home Goods,2023-09-13,Student,30
50804,0,5,Tablet,34.0,Female,Urban,Platinum,3.0,428.25038953471335,Electronics,2023-09-14,Self-Employed,11
50805,0,2,Mobile,63.0,Male,Rural,Platinum,55.0,9895.689176051786,Clothing,2023-03-20,Professional,23
50806,0,4,Computer,45.0,Male,Suburban,Platinum,40.0,8106.509565792826,Home Goods,2023-07-31,Self-Employed,8
50807,0,2,Tablet,36.0,Male,Rural,Gold,79.0,16322.906730102606,Clothing,2023-06-25,Professional,11
50808,1,5,Tablet,59.0,Female,Rural,Silver,12.0,2707.2482970972333,Home Goods,2023-10-30,Self-Employed,4
50809,0,1,Computer,41.0,Female,Rural,Gold,61.0,9563.944585504792,Home Goods,2023-06-25,Self-Employed,23
50810,1,5,Tablet,54.0,Female,Urban,Bronze,79.0,33378.64793950363,Electronics,2023-11-01,Student,11
50811,1,4,Mobile,20.0,Male,Urban,Silver,89.0,21961.022287693086,Electronics,2023-03-13,Retired,11
50812,0,3,Tablet,67.0,Other,Urban,Gold,17.0,,Home Goods,2023-07-06,Self-Employed,18
50813,0,3,Tablet,37.0,Female,Urban,Bronze,24.0,11992.688990514893,Home Goods,2023-08-11,Student,19
50814,0,3,Tablet,41.0,Male,Rural,Bronze,94.0,1623.5092088095926,Clothing,2023-05-09,Student,13
50815,0,2,Tablet,66.0,Male,Urban,Silver,15.0,4822.156666125601,Clothing,2023-09-25,Self-Employed,1
50816,0,5,Mobile,47.0,Male,Suburban,Silver,63.0,15422.91946528424,Home Goods,2023-03-17,Student,15
50817,0,1,Tablet,55.0,Other,Urban,Silver,98.0,5524.084562476205,Home Goods,2023-11-24,Student,30
50818,1,3,Mobile,50.0,Male,Suburban,Silver,47.0,12357.221871662425,Clothing,2023-03-04,Professional,11
50819,0,3,Computer,33.0,Female,Suburban,Bronze,19.0,3370.475998316523,Electronics,2023-05-14,Self-Employed,25
50820,0,2,Computer,48.0,Other,Rural,Silver,31.0,14898.609961048101,Electronics,2023-01-07,Retired,30
50821,0,4,Mobile,59.0,Other,Suburban,Silver,56.0,8733.055265623692,Electronics,2023-03-17,Professional,25
50822,0,4,Computer,31.0,Male,Suburban,Silver,1.0,187.26665246420328,Home Goods,2023-05-16,Retired,25
50823,1,5,Computer,63.0,Female,Urban,Bronze,32.0,6379.688534919405,Clothing,2023-11-27,Self-Employed,6
50824,0,2,Mobile,70.0,Male,Suburban,Gold,66.0,26991.19692837551,Electronics,2023-06-23,Retired,4
50825,0,3,Mobile,24.0,Male,Urban,Silver,78.0,32043.76157651029,Clothing,2023-07-21,Professional,24
50826,0,2,Tablet,50.0,Other,Urban,Silver,52.0,8879.44929256147,Electronics,2023-10-13,Professional,8
50827,0,2,Tablet,57.0,Other,Rural,Gold,83.0,17578.747402400884,Clothing,2023-02-10,Student,25
50828,0,3,Mobile,29.0,Other,Rural,Silver,86.0,33558.634235704114,Home Goods,2023-04-12,Student,10
50829,0,5,Computer,60.0,Female,Urban,Silver,11.0,1405.9480285569184,Clothing,2023-02-28,Student,20
50830,1,3,Mobile,58.0,Male,Rural,Bronze,74.0,31180.60654281902,Electronics,2023-08-05,Professional,17
50831,0,4,Tablet,48.0,Other,Rural,Silver,78.0,34566.53876341628,Home Goods,2023-09-27,Retired,23
50832,0,1,Tablet,27.0,Other,Rural,Silver,86.0,14222.805540751871,Home Goods,2023-12-29,Retired,2
50833,1,2,Mobile,37.0,Male,Suburban,Platinum,56.0,18902.51928153941,Electronics,2023-03-23,Self-Employed,9
50834,1,4,Computer,64.0,Male,Urban,Platinum,19.0,6522.448588971754,Clothing,2023-06-26,Retired,12
50835,0,1,Mobile,18.0,Other,Urban,Gold,29.0,915.9815344501578,Clothing,2023-09-11,Retired,20
50836,0,2,Mobile,46.0,Other,Rural,Gold,53.0,4999.291648086741,Electronics,2023-04-27,Student,29
50837,1,2,Mobile,69.0,Female,Suburban,Platinum,71.0,31232.012978341263,Home Goods,2023-02-05,Professional,21
50838,0,1,Mobile,63.0,Female,Urban,Bronze,25.0,4565.320435662493,Clothing,2023-05-07,Self-Employed,13
50839,0,1,Computer,63.0,Female,Rural,Gold,19.0,3869.480178983729,Clothing,2023-03-03,Student,15
50840,0,4,Computer,18.0,Male,Rural,Silver,14.0,2995.171607674855,Home Goods,2023-01-15,Professional,24
50841,0,3,Computer,27.0,Female,Rural,Platinum,44.0,8893.304814049678,Electronics,2023-07-18,Student,27
50842,0,2,Computer,49.0,Male,Urban,Platinum,82.0,1972.1551876372478,Home Goods,2023-03-01,Retired,4
50843,0,1,Mobile,64.0,Male,Rural,Gold,33.0,16147.655681964146,Electronics,2023-10-02,Professional,2
50844,0,2,Tablet,68.0,Female,Rural,Gold,63.0,12847.014003585899,Home Goods,2023-03-13,Self-Employed,28
50845,0,4,Computer,23.0,Male,Urban,Silver,12.0,282.6749468634538,Home Goods,2023-10-15,Retired,22
50846,0,4,Tablet,64.0,Other,Urban,Gold,57.0,3794.882890742549,Clothing,2023-05-01,Professional,18
50847,0,3,Computer,39.0,Other,Rural,Bronze,69.0,2114.8871026799293,Electronics,2023-11-04,Student,28
50848,0,2,Tablet,40.0,Other,Rural,Gold,44.0,1541.7513458210883,Home Goods,2023-10-08,Student,3
50849,0,2,Tablet,56.0,Other,Urban,Bronze,91.0,31882.73436227126,Clothing,2023-03-25,Professional,5
50850,1,5,Mobile,43.0,Other,Suburban,Gold,96.0,20754.970503323762,Clothing,2023-01-13,Student,26
50851,0,5,Tablet,19.0,Female,Suburban,Silver,40.0,10864.525926875593,Home Goods,2023-11-14,Self-Employed,23
50852,1,3,Mobile,29.0,Other,Suburban,Bronze,48.0,7306.7426378536165,Electronics,2023-03-01,Professional,27
50853,1,5,Mobile,45.0,Male,Rural,Gold,73.0,22081.18379669638,Home Goods,2023-02-18,Retired,29
50854,1,2,Computer,33.0,Other,Suburban,Silver,46.0,14080.118180936628,Home Goods,2023-10-11,Self-Employed,23
50855,0,1,Mobile,38.0,Male,Suburban,Platinum,70.0,23595.658557830684,Home Goods,2023-05-16,Retired,11
50856,0,3,Computer,32.0,Other,Suburban,Gold,56.0,13079.199664236283,Home Goods,2023-03-24,Self-Employed,20
50857,0,1,Computer,38.0,Male,Rural,Gold,57.0,5096.584920999595,Electronics,2023-06-14,Student,22
50858,1,1,Tablet,45.0,Other,Rural,Platinum,55.0,10244.649561329392,Electronics,2023-02-11,Student,26
50859,0,4,Mobile,67.0,Male,Rural,Bronze,31.0,2659.2416724441023,Electronics,2023-09-03,Retired,14
50860,1,3,Mobile,19.0,Male,Rural,Gold,36.0,7692.5250796399,Home Goods,2023-04-09,Self-Employed,1
50861,0,1,Computer,47.0,Male,Rural,Platinum,13.0,3358.8266171474684,Clothing,2023-05-27,Professional,28
50862,0,3,Computer,67.0,Male,Urban,Silver,92.0,3892.507311013441,Home Goods,2023-11-22,Self-Employed,18
50863,0,5,Mobile,56.0,Other,Rural,Gold,68.0,759.837787116244,Electronics,2023-01-05,Professional,2
50864,0,2,Computer,29.0,Other,Rural,Bronze,24.0,9846.792965645149,Clothing,2023-11-05,Student,20
50865,0,3,Tablet,45.0,Female,Suburban,Platinum,21.0,10399.28958518656,Clothing,2023-05-30,Professional,14
50866,0,3,Mobile,51.0,Female,Suburban,Bronze,34.0,12190.311245065393,Home Goods,2023-04-27,Student,16
50867,0,2,Mobile,49.0,Other,Rural,Gold,32.0,13803.288135115497,Electronics,2023-03-06,Professional,9
50868,0,4,Computer,66.0,Female,Suburban,Gold,56.0,755.2867533179175,Electronics,2023-01-05,Student,7
50869,0,4,Computer,34.0,Other,Urban,Silver,7.0,2712.3466677400816,Clothing,2023-04-12,Professional,23
50870,1,1,Computer,31.0,Other,Suburban,Gold,67.0,21427.663839958117,Electronics,2023-06-21,Self-Employed,11
50871,0,1,Computer,34.0,Male,Rural,Gold,8.0,3887.811239334961,Electronics,2023-10-12,Professional,22
50872,0,2,Computer,44.0,Female,Rural,Gold,4.0,1179.7698233144195,Clothing,2023-09-23,Retired,7
50873,0,5,Mobile,49.0,Male,Suburban,Platinum,45.0,19906.62823812906,Electronics,2023-01-22,Student,3
50874,0,2,Tablet,33.0,Other,Suburban,Silver,96.0,45989.64803721453,Electronics,2023-07-25,Self-Employed,9
50875,1,5,Mobile,42.0,Male,Urban,Bronze,30.0,1123.8415173198673,Clothing,2023-06-27,Professional,23
50876,0,4,Tablet,23.0,Female,Urban,Bronze,61.0,3791.29909217155,Home Goods,2023-03-24,Professional,7
50877,1,1,Mobile,70.0,Female,Rural,Platinum,69.0,34421.613842976156,Clothing,2023-11-14,Student,14
50878,0,5,Mobile,56.0,Female,Suburban,Gold,97.0,1560.638624023422,Electronics,2023-02-24,Student,20
50879,0,2,Mobile,62.0,Male,Suburban,Platinum,93.0,43677.28128321576,Electronics,2023-05-29,Self-Employed,10
50880,0,2,Computer,46.0,Female,Urban,Gold,28.0,8597.083525196424,Clothing,2023-12-26,Retired,30
50881,0,5,Tablet,40.0,Female,Rural,Bronze,34.0,8610.30673590499,Clothing,2023-10-18,Retired,16
50882,0,4,Computer,23.0,Other,Urban,Silver,41.0,2839.7869122142256,Clothing,2023-07-01,Professional,30
50883,1,2,Tablet,68.0,Female,Rural,Platinum,9.0,1892.1396485557175,Home Goods,2023-11-18,Student,6
50884,0,4,Tablet,54.0,Female,Urban,Silver,91.0,36379.02630354613,Home Goods,2023-11-23,Self-Employed,26
50885,0,3,Mobile,69.0,Other,Suburban,Platinum,17.0,2466.682915702961,Home Goods,2023-10-01,Retired,19
50886,0,2,Computer,26.0,Female,Suburban,Silver,92.0,32778.96564707517,Electronics,2023-04-03,Student,13
50887,0,3,Tablet,36.0,Male,Urban,Platinum,68.0,28658.752144202623,Clothing,2023-11-07,Retired,12
50888,0,3,Mobile,19.0,Male,Urban,Bronze,12.0,2554.4975918091523,Electronics,2023-03-07,Student,11
50889,0,4,Mobile,68.0,Other,Rural,Gold,90.0,30042.521537701316,Home Goods,2023-12-05,Self-Employed,10
50890,0,1,Tablet,42.0,,Suburban,Silver,39.0,5441.924013283995,Clothing,2023-07-11,Retired,24
50891,0,4,Computer,42.0,Female,Suburban,Gold,66.0,19627.69605422858,Home Goods,2023-09-15,Student,11
50892,0,5,Tablet,23.0,Male,Suburban,Silver,70.0,9376.201658605562,Home Goods,2023-02-01,Student,23
50893,0,3,Tablet,42.0,Male,Suburban,Silver,24.0,8045.497872475986,Electronics,2023-03-30,Professional,30
50894,0,5,Computer,70.0,Other,Rural,Silver,66.0,26978.859345412053,Home Goods,2023-01-15,Professional,13
50895,0,1,Tablet,54.0,Other,Urban,Silver,60.0,2416.9087229914685,Clothing,2023-08-06,Professional,23
50896,0,1,Computer,66.0,Female,Rural,Gold,96.0,31801.741614507497,Home Goods,2023-04-09,Self-Employed,8
50897,0,1,Mobile,37.0,Female,Urban,Gold,31.0,12618.636958878165,Clothing,2023-02-05,Professional,19
50898,0,4,Computer,58.0,Other,Suburban,Platinum,27.0,3872.707255725534,Home Goods,2023-04-22,Student,15
50899,0,1,Computer,54.0,Male,Urban,Platinum,36.0,3129.8834252948,Clothing,2023-09-07,Retired,27
50900,0,5,Tablet,28.0,Female,Urban,Platinum,65.0,29915.996127364473,Clothing,2023-09-04,Professional,20
50901,0,1,Computer,67.0,Other,Rural,Bronze,62.0,15693.69943711512,Electronics,2023-12-17,Retired,18
50902,0,2,Tablet,56.0,Other,Suburban,Platinum,19.0,560.0154308450758,Clothing,2023-10-16,Professional,19
50903,0,2,Computer,36.0,Male,Suburban,Bronze,76.0,22595.69656539597,Electronics,2023-10-28,Professional,2
50904,0,5,Computer,40.0,Female,Urban,Bronze,58.0,22667.231781911603,Home Goods,2023-02-10,Student,16
50905,0,1,Computer,65.0,Female,Suburban,Silver,81.0,11344.745254398029,Home Goods,2023-06-29,Retired,24
50906,0,1,Computer,66.0,Male,Suburban,Silver,6.0,1139.1870087367147,Home Goods,2023-06-01,Student,16
50907,0,1,Computer,31.0,Male,Rural,Silver,51.0,24585.93198200452,Clothing,2023-10-15,Student,12
50908,0,2,Computer,47.0,Male,Rural,Gold,51.0,12463.082660511653,Home Goods,2023-10-26,Professional,21
50909,0,5,Computer,63.0,Other,Urban,Gold,32.0,10586.113806574016,Home Goods,2023-08-31,Retired,25
50910,0,5,Mobile,25.0,Male,Urban,Silver,62.0,21067.835873600427,Electronics,2023-04-25,Student,10
50911,1,5,Tablet,23.0,Male,Rural,Silver,13.0,2463.2223645051863,Clothing,2023-01-12,Self-Employed,11
50912,0,5,Mobile,44.0,Other,Suburban,Platinum,77.0,29961.046025813557,Electronics,2023-06-06,Self-Employed,25
50913,0,4,Tablet,45.0,Female,Suburban,Platinum,40.0,4963.4413285621295,Home Goods,2023-12-09,Retired,3
50914,0,1,Mobile,35.0,Other,Suburban,Bronze,57.0,9750.257490320262,Home Goods,2023-05-02,Student,7
50915,0,4,Mobile,45.0,Male,Urban,Platinum,89.0,8716.517190373404,Electronics,2023-11-07,Self-Employed,11
50916,0,2,Computer,64.0,Female,Suburban,Gold,61.0,8303.536170690375,Home Goods,2023-12-11,Student,18
50917,1,3,Computer,42.0,Other,Rural,Bronze,4.0,1864.2807297651113,Electronics,2023-08-01,Professional,13
50918,0,3,Mobile,66.0,Other,Urban,Bronze,56.0,11310.923125774303,Clothing,2023-11-23,Student,10
50919,0,4,Mobile,53.0,Other,Urban,Gold,7.0,1673.8672314340768,Clothing,2023-01-12,Professional,29
50920,0,3,Mobile,19.0,Female,Rural,Platinum,98.0,11254.758350210179,Electronics,2023-03-05,Professional,2
50921,0,1,Mobile,61.0,Other,Suburban,Silver,42.0,15505.375202376801,Electronics,2023-09-16,Student,28
50922,0,4,Mobile,41.0,Other,Urban,Gold,36.0,1843.9537971429172,Clothing,2023-01-31,Professional,17
50923,0,2,Computer,18.0,Other,Urban,Gold,19.0,808.7894223201882,Home Goods,2023-04-19,Self-Employed,10
50924,0,5,Mobile,66.0,Other,Urban,Silver,17.0,5431.394560239218,Electronics,2023-08-12,Professional,17
50925,0,5,Tablet,19.0,Male,Urban,Gold,97.0,41839.24691428167,Electronics,2023-10-26,Professional,17
50926,0,5,Computer,66.0,Other,Rural,Silver,58.0,13042.396594781345,Clothing,2023-07-15,Retired,19
50927,1,3,Computer,52.0,Male,Suburban,Platinum,84.0,41565.33432394349,Electronics,2023-02-12,Student,3
50928,0,1,Mobile,44.0,Other,Suburban,Bronze,72.0,16346.109905364367,Home Goods,2023-09-01,Retired,30
50929,1,1,Computer,60.0,Male,Suburban,Bronze,16.0,1955.6619594739443,Home Goods,2023-11-13,Student,21
50930,0,4,Tablet,32.0,Other,Suburban,Silver,90.0,20563.483123722846,Home Goods,2023-07-18,Professional,26
50931,0,2,Computer,28.0,Female,Suburban,Platinum,72.0,16648.429520625723,Home Goods,2023-05-09,Retired,27
50932,1,5,Computer,61.0,Male,Suburban,Bronze,64.0,27008.320543267175,Clothing,2023-04-25,Professional,24
50933,0,4,Computer,22.0,Female,Rural,Bronze,22.0,4247.887640640487,Clothing,2023-02-04,Self-Employed,24
50934,0,2,Computer,55.0,Male,Rural,Platinum,31.0,8463.589662977294,Clothing,2023-05-26,Student,12
50935,1,5,Computer,66.0,Female,Suburban,Bronze,33.0,966.60828586205,Home Goods,2023-12-27,Professional,16
50936,0,1,Tablet,52.0,Female,Rural,Bronze,1.0,25.258454789421044,Clothing,2023-10-14,Self-Employed,1
50937,0,3,Computer,38.0,Female,Rural,Gold,22.0,7938.957667611627,Home Goods,2023-06-04,Student,15
50938,0,5,Tablet,22.0,Male,Urban,Silver,35.0,1423.7704131440298,Electronics,2023-09-26,Self-Employed,13
50939,0,5,Mobile,36.0,Other,Rural,Silver,,12540.554780349185,Home Goods,2023-04-27,Retired,26
50940,0,4,Computer,41.0,Other,Suburban,Silver,79.0,6602.453622900354,Electronics,2023-06-14,Professional,26
50941,0,3,Tablet,42.0,Other,Suburban,Gold,28.0,10136.053046281875,Home Goods,2023-04-17,Self-Employed,13
50942,0,1,Computer,51.0,Other,Urban,Bronze,42.0,960.3867166694763,Home Goods,2023-11-23,Professional,5
50943,0,5,Mobile,69.0,Female,Suburban,Gold,49.0,11672.74814766,Clothing,2023-11-13,Retired,4
50944,0,2,Computer,30.0,Male,Rural,Silver,15.0,7261.137163901682,Clothing,2023-10-28,Self-Employed,1
50945,0,3,Computer,51.0,Other,Suburban,Gold,64.0,3397.0884309457456,Clothing,2023-07-09,Professional,6
50946,1,3,Computer,19.0,Male,Urban,Bronze,16.0,6502.1782723255465,Clothing,2023-02-26,Professional,13
50947,1,5,Tablet,58.0,Other,Rural,Platinum,15.0,6523.804733198669,Home Goods,2023-07-04,Student,6
50948,0,4,Tablet,64.0,Female,Rural,Silver,18.0,2965.4498154655703,Electronics,2023-08-30,Student,9
50949,0,4,Computer,69.0,Other,Suburban,Platinum,98.0,18270.074052023963,Clothing,2023-07-29,Self-Employed,25
